video_id,comment,comment_count,comment_language,translated_comment,cleaned_comment,sentiment,sentiment_b,likes,replies,timestamp,date
7452070487871556886,~بنات بلادي ديما توب مشها حاجة جديدة 🇹🇳 👑 ❤,672,ar,~My country girls always have something new 🇹🇳 👑 ❤,country girls always something new 🇹 🇳 👑 ❤,0.0,0.9071667,1,0,2025-01-26 18:42:33,2025-01-26
7452070487871556886,ma7lha 💗💗💗,672,ms,ma7lha 💗💗💗,ma7lha 💗 💗 💗,0.0,0.83653635,2,0,2024-12-25 11:00:30,2024-12-25
7452070487871556886,تبارك الرحمن🇱🇾,672,ar,Blessed be God,blessed god,0.7184,0.8675357,5,0,2024-12-27 09:29:47,2024-12-27
7452070487871556886,يا أجمل إطلالة في joy owrd,672,ar,What a beautiful view in Joy Oward,beautiful view joy oward,0.8271,0.9748096,1,0,2025-01-25 17:26:07,2025-01-25
7452070487871556886,سمانت ولات شابة الله يبارك,672,ar,"You are so beautiful, may God bless you",beautiful may god bless,0.8316,0.96541137,4,0,2025-01-19 14:51:27,2025-01-19
7452070487871556886,بتجنني بالحفلة 💜💜,672,ar,You drive me crazy at the party 💜💜,drive crazy party 💜 💜,0.0772,0.96383023,2,0,2025-01-19 15:11:43,2025-01-19
7452070487871556886,mahlek ya aza,672,id,"yes, it's all",yes,0.4019,0.28157136,1,0,2025-01-19 09:17:26,2025-01-19
7452070487871556886,كبيدتي الصقع عزوز Big Love 💕,672,ar,"My liver is cold, Azouz Big Love 💕",liver cold azouz big love 💕,0.6369,0.952801,4,0,2024-12-24 20:42:37,2024-12-24
7452070487871556886,جمالها غير ❤️,672,ar,Her beauty is different ❤️,beauty different ❤ ️,0.5859,0.77524173,3,0,2024-12-25 23:18:51,2024-12-25
7452070487871556886,azouzaaa Bou zinek bn courage nawartna 💘💘,672,fr,azouzaaa Bou zinek bn courage nawartna 💘💘,azouzaaa bou zinek bn courage nawartna 💘 💘,0.4939,0.792542,2,0,2025-01-19 11:39:21,2025-01-19
7447582121666874629,✨مزال واحد يقلي اقرا الاما نقرا عليه الفاتحة✨,4509,ar,✨One person still tells me to read the Quran before I read it to him✨,✨ one person still tells read quran read ✨,0.0,0.13848291,347,10,2024-12-13 10:05:52,2024-12-13
7447582121666874629,علوم نقراو على جسم الانسان والنبات 🙂,4509,ar,We study science about the human body and plants :),study science human body plants,0.0,0.018240139,0,1,2025-02-08 20:13:23,2025-02-08
7447582121666874629,أنا تقنعت شوف مع وزارة التربية,4509,ar,I was convinced to see with the Ministry of Education,convinced see ministry education,0.4019,0.002378188,654,15,2024-12-13 07:46:30,2024-12-13
7447582121666874629,القرايه معلومات,4509,ar,Reading information,reading information,0.0,-0.044663027,1,0,2025-02-11 18:39:25,2025-02-11
7447582121666874629,والله قنعني 😂,4509,ar,God convinced me,god convinced,0.5859,0.3471417,238,4,2024-12-12 21:26:04,2024-12-12
7447582121666874629,😂😂😂😂😂😂😂مناشي هاربين من تونس ههه والله كان يتفرج فيك ولدي والله لا عاد يحل كتاب ههههههه,4509,ar,😂😂 ...,😂 😂,0.0,0.13414374,289,6,2024-12-12 20:24:31,2024-12-12
7447582121666874629,الإسلامية تونس مشكيتش خصهم الفتوحات الإسلامية,4509,ar,"Islamic Tunisia, they do not need Islamic conquests",islamic tunisia need islamic conquests,0.0,-0.2451079,25,11,2024-12-13 14:35:03,2024-12-13
7447582121666874629,و الله حتى اني نسأل روحي خاصة على التاريخ شنوه الفايدة من معرفته شنيه الاضافة,4509,ar,"By God, I even ask myself, especially about history, what is the benefit of knowing it? What is the addition?",god even ask especially history benefit knowing addition,0.6573,0.15887247,67,13,2024-12-12 20:06:45,2024-12-12
7447582121666874629,كيفاش نقنعكم كان يقرى معاية,4509,ar,How can I convince you that he was studying with me?,convince studying,0.25,-0.1111283,57,4,2025-01-02 10:16:07,2025-01-02
7447582121666874629,🤣🤣🤣🤣 المشكل كلامه صحيح,4509,ar,The problem is that he is right,problem right,-0.4019,0.0077453256,406,0,2024-12-12 17:57:20,2024-12-12
7447582121666874629,والله قال لحق بلاهي وصلو كلامو ل قيس سعيد 😂خلينة نرتاحو,4509,ar,"By God, he said, ""I will catch up with you."" Let his words reach Kais Saied. Let's relax.",god said catch let words reach kais saied lets relax,0.6249,0.21171752,38,3,2024-12-13 20:25:27,2024-12-13
7447582121666874629,😂😂😂😂😂الصبر يا ربي الطفل ڨلبو معبي عندك الف حق والله 😂,4509,ar,"😂😂😂😂😂😂 Patience, my Lord, the child's heart is full with you, you are right, I swear 😂",😂 😂 😂 😂 😂 😂 patience lord childs heart full right swear 😂,-0.0516,0.22425026,139,1,2024-12-12 20:03:22,2024-12-12
7447582121666874629,😂😂😂😂😂جابها قد قد,4509,ar,He brought it so far,brought far,0.0,-0.09929849,11,3,2025-01-07 09:36:01,2025-01-07
7447582121666874629,اقنعتني خوي,4509,ar,"You convinced me, my friend.",convinced friend,0.7096,0.034491785,2,1,2025-01-04 10:10:12,2025-01-04
7447582121666874629,قنعني والله 😂,4509,ar,"Convince me, I swear 😂",convince swear 😂,0.2023,-0.075716466,0,0,2025-02-11 18:20:03,2025-02-11
7447582121666874629,شوف هاك الرسالة الي قدمها لصغيراتنا العيب مهوش فيه والله,4509,ar,"Look at this message he gave to our little ones. There is nothing wrong with him, I swear.",look message gave little ones nothing wrong swear,0.3481,0.007829502,4,0,2025-01-06 06:06:10,2025-01-06
7447582121666874629,وأنا كيف نبيع في الفلفل في الأحمر في فغانسا،شكون قراه ولي,4509,ar,How do I sell red pepper in France? Who has read it?,sell red pepper france read,0.0,-0.034546614,19,3,2024-12-12 21:49:03,2024-12-12
7447582121666874629,ماسط,4509,ar,Mast,mast,0.0,0.041107714,8,0,2025-01-05 13:10:49,2025-01-05
7447582121666874629,قنعني لحقيقة 🙂👍,4509,ar,Convince me of the truth :)👍,convince truth 👍,0.5106,0.11416061,1,0,2025-02-09 12:20:54,2025-02-09
7447582121666874629,اكبر قراي انت فاهم القرايه بالصحيح......,4509,ar,The biggest village you understand reading correctly.,biggest village understand reading correctly,0.0,0.3870084,48,0,2024-12-12 22:24:39,2024-12-12
7447582121666874629,HELP REAL 😭🙏🙏,4509,en,HELP REAL 😭🙏🙏,help real 😭 🙏 🙏,0.4019,0.7430109,15,1,2024-12-13 18:57:36,2024-12-13
7447582121666874629,انا في مكانك نطمئن عليه ولا عاد نقريه حرف ما شاءالله عليه😅😂,4509,ar,"I am in your place, I reassure him and I don’t read a word to him, God bless him 😅😂",place reassure n’t read word god bless 😅 😂,0.743,0.57593066,10,2,2024-12-13 08:09:09,2024-12-13
7447582121666874629,كلامه صحيح ومقنع صراحة 😂😂😂😂😂😂😂😂😂,4509,ar,"His words are true and convincing, frankly 😂😂😂😂😂",words true convincing frankly 😂 😂 😂 😂 😂,0.6705,0.407856,4,1,2025-01-03 15:42:56,2025-01-03
7447582121666874629,اي صح والله 😂😂,4509,ar,"Yes, that's right 😂😂",yes right 😂 😂,0.4019,0.5639015,5,1,2024-12-13 12:36:05,2024-12-13
7447582121666874629,✨مزال واحد يقلي اقرا الا ما نقرا عليه الفاتحه✨,4509,ar,"✨Someone still tells me to read, unless we read Al-Fatihah for him✨",✨ someone still tells read unless read alfatihah ✨,0.0,-0.089990884,5,0,2025-01-15 22:55:37,2025-01-15
7447582121666874629,gel l7a9😂😂,4509,fr,gel l7a9😂😂,gel l7a9 😂 😂,0.0,0.10645133,3,1,2024-12-13 18:28:47,2024-12-13
7447582121666874629,ههههههههه يامي قلبي قتعني أنا 🤣🤣🤣🤣🤣,4509,ar,"Hahahahahaha, my heart killed me 🤣🤣🤣🤣",hahahahahaha heart killed 🤣 🤣 🤣 🤣,-0.6705,-0.060982287,7,0,2025-01-08 13:38:34,2025-01-08
7447582121666874629,😂😂😂😂😂😂😂😂😂ووووك يا أخيتي والله بالدموع يعطيه فرحة,4509,ar,"😂😂😂😂😂😂😂😂 Wow, my sister, I swear to God, with tears, he gives him joy",😂 😂 😂 😂 😂 😂 😂 😂 wow sister swear god tears gives joy,0.8225,0.82461756,12,0,2024-12-12 19:34:01,2024-12-12
7447582121666874629,والله عندو الحق😂😂,4509,ar,He is right,right,0.0,0.06858303,45,1,2024-12-12 21:57:49,2024-12-12
7447582121666874629,walh rbiii kan 3andh el ha9 🤣🤣,4509,id,walh rbiii right 3andh el ha9 🤣🤣,walh rbiii right 3andh el ha9 🤣 🤣,0.0,0.13690144,17,0,2024-12-12 21:41:24,2024-12-12
7447582121666874629,Hhh 3ando il 7a9,4509,it,Hhh 3ando the 7a9,hhh 3ando 7a9,0.0,0.016625024,23,0,2024-12-12 22:56:07,2024-12-12
7447582121666874629,ههههههههههههه🤣🤣🤣🤣,4509,ar,Hahahahahaha🤣🤣🤣,hahahahahaha 🤣 🤣 🤣,0.0,0.3116117,1,0,2025-02-09 15:58:45,2025-02-09
7447582121666874629,✨😂كلنا خالقين بالتفلفيس✨,4509,ar,✨😂We are all creative with philosophy✨,✨ 😂 creative philosophy ✨,0.4404,0.65327555,10,0,2024-12-13 13:39:36,2024-12-13
7447582121666874629,هنا سأسكتو قليلا😂😂😂😂😂😂😂,4509,ar,Here I will shut up a little,shut little,0.0,-0.1807717,37,0,2024-12-12 20:03:18,2024-12-12
7447582121666874629,اقسم بالله قنعني,4509,ar,"I swear to God, convince me",swear god convince,0.4404,-0.0018449873,3,0,2025-02-01 09:56:03,2025-02-01
7447582121666874629,😂😂😂😂قال الحق ربي يفضله,4509,ar,"😂😂😂😂He said the truth, may God prefer him",😂 😂 😂 😂 said truth may god prefer,0.5267,0.24225518,10,0,2024-12-13 09:36:58,2024-12-13
7447582121666874629,اقنعني بصراحة عنده الحق 😂😂😂,4509,ar,"Convince me honestly, he's right 😂😂😂",convince honestly right 😂 😂 😂,0.6124,0.5556734,7,0,2024-12-13 11:36:44,2024-12-13
7447582121666874629,تحية للشقيقة 🇹🇳تونس,4509,ar,Greetings to our sister Tunisia 🇹🇳,greetings sister tunisia 🇹 🇳,0.4215,0.6892924,3,1,2024-12-13 23:14:10,2024-12-13
7447582121666874629,😅😅😅😅والبهامة لكلها بهمت,4509,ar,😅😅😅😅And the beast is all beasts,😅 😅 😅 😅 beast beasts,0.0,0.4802638,33,0,2024-12-12 19:07:58,2024-12-12
7447582121666874629,مشاء الله🍀 اخر ثقافة 🥀في الجيل الجديد🌹,4509,ar,Masha Allah 🍀 The latest culture 🥀 in the new generation 🌹,masha allah 🍀 latest culture 🥀 new generation 🌹,0.0,0.34552103,7,0,2024-12-13 06:50:43,2024-12-13
7464939375193787653,عرفت لماذا تشارلي يخاف من البشر😔,12300,ar,I know why Charlie is afraid of humans,know charlie afraid humans,0.0,-0.39705992,647,48,2025-01-29 19:39:32,2025-01-29
7464939375193787653,دا تشارلي وكان الكراش بتاع اختي الصغيره ربنا يرحمها😓,12300,ar,"This is Charlie, he was my little sister's crush, may God have mercy on her soul 😓",charlie little sisters crush may god mercy soul 😓,0.507,-0.4267818,105,16,2025-02-05 17:15:46,2025-02-05
7464939375193787653,تشارلي,12300,ar,Charlie,charlie,0.0,0.014964342,0,0,2025-02-11 12:22:23,2025-02-11
7464939375193787653,عدد الي عرفوه 👈,12300,ar,The number of people who knew him,number people knew,0.0772,-0.18409929,1436,13,2025-01-31 07:34:12,2025-01-31
7464939375193787653,تشارلي لماذا يخاف من البشر,12300,ar,Charlie why is he afraid of humans,charlie afraid humans,0.0,-0.30827683,68,6,2025-02-06 21:29:08,2025-02-06
7464939375193787653,تشارلي نتع الدببة الثلاثة,12300,ar,Charlie the Three Bears,charlie three bears,0.0,0.0795321,5,2,2025-02-10 17:15:34,2025-02-10
7464939375193787653,مين ما يعرف تشارلي,12300,ar,Who doesn't know Charlie?,nt know charlie,0.0,-0.20532721,78,3,2025-01-30 19:53:32,2025-01-30
7464939375193787653,تشارلي الذي لا يحب باندا صداقته😔,12300,ar,Charlie who doesn't like his friend panda😔,charlie nt like friend panda 😔,0.6908,-0.5621531,261,6,2025-01-29 15:39:29,2025-01-29
7464939375193787653,تشارلي,12300,ar,Charlie,charlie,0.0,0.014964342,0,0,2025-02-11 12:01:07,2025-02-11
7464939375193787653,تشارلي تشارلي اين ذهبة 🥺🥺,12300,ar,Charlie Charlie where did you go?,charlie charlie go,0.0,-0.1332762,281,4,2025-01-28 23:28:20,2025-01-28
7464939375193787653,تشارلي من الدببة الثلاثة,12300,ar,Charlie from the three bears,charlie three bears,0.0,0.0795321,45,6,2025-01-29 20:42:01,2025-01-29
7464939375193787653,تشارلي,12300,ar,Charlie,charlie,0.0,0.014964342,45,2,2025-02-02 14:07:26,2025-02-02
7464939375193787653,تشارلي صاحب الدببه الثلاثه,12300,ar,Charlie and the Three Bears,charlie three bears,0.0,0.0795321,16,1,2025-01-31 13:15:11,2025-01-31
7464939375193787653,لماذا تشارلي لا يحب البشر💔😓,12300,ar,Why doesn't Charlie like humans?,nt charlie like humans,0.3612,-0.3946779,14,8,2025-02-01 18:05:51,2025-02-01
7464939375193787653,ماذا فعلت بنا يا تشارلي 🥺,12300,ar,What did you do to us Charlie?,us charlie,0.0,0.0015180558,3,4,2025-02-08 11:18:25,2025-02-08
7464939375193787653,لماذا تشارلي يخاف من البشر,12300,ar,Why is Charlie afraid of humans?,charlie afraid humans,0.0,-0.30827683,19,2,2025-01-29 19:27:42,2025-01-29
7464939375193787653,تشارلي صديق بنده🙂,12300,ar,Charlie is Panda's friend,charlie pandas friend,0.4939,0.01227425,51,4,2025-01-29 15:12:08,2025-01-29
7464939375193787653,مين الي ناسي اسمه وداخل يشفه في التعليقات 😉😂,12300,ar,Who forgot his name and wants to see it in the comments? 😉😂,forgot name wants see comments 😉 😂,0.0,0.16842556,67,20,2025-02-03 13:03:53,2025-02-03
7464939375193787653,عرفين لماذا تشارلي يخاف من البشر😔,12300,ar,Do you know why Charlie is afraid of humans?,know charlie afraid humans,0.0,-0.39705992,0,1,2025-02-10 10:57:59,2025-02-10
7464939375193787653,تشا ربي ليش بخاف من بشير,12300,ar,Why am I afraid of Bashir?,afraid bashir,0.0,-0.19191314,1,0,2025-02-11 12:25:28,2025-02-11
7464939375193787653,لماذا تشارلي يخاف من البشر❤,12300,ar,Why is Charlie afraid of humans?,charlie afraid humans,0.0,-0.30827683,53,17,2025-01-29 21:02:59,2025-01-29
7464939375193787653,تشارلي 😟😟,12300,ar,Charlie 😟😟,charlie 😟 😟,0.0,-0.6889666,5,0,2025-02-07 19:09:40,2025-02-07
7464939375193787653,تشارلي الي في الدببه الثاثه,12300,ar,Charlie in the three bears,charlie three bears,0.0,0.0795321,109,4,2025-01-28 14:48:50,2025-01-28
7464939375193787653,تشارلي صديق بنده 😂😂,12300,ar,Charlie is Panda's friend 😂😂,charlie pandas friend 😂 😂,0.4939,0.21192148,24,5,2025-01-29 16:34:25,2025-01-29
7464939375193787653,تشارلي بس كان يخاف من غدر البشر 🙋😝,12300,ar,Charlie was just afraid of people's treachery 🙋😝,charlie afraid peoples treachery 🙋 😝,0.0,-0.30002576,2,0,2025-02-11 08:26:09,2025-02-11
7464939375193787653,شارلي,12300,ar,Charlie,charlie,0.0,0.014964342,10,1,2025-01-28 22:43:33,2025-01-28
7464939375193787653,تشارلي افضل شخصيه كرتونيه,12300,ar,Charlie is the best cartoon character,charlie best cartoon character,0.6369,0.79717284,60,2,2025-01-28 15:18:59,2025-01-28
7464939375193787653,الدببة الثلاثة (تشارلي,12300,ar,The Three Bears (Charlie,three bears charlie,0.0,0.058303535,13,1,2025-01-29 12:06:13,2025-01-29
7464939375193787653,تشارلي كنت أتمناه يصير صديقي زيهم😭😭😭,12300,ar,"Charlie, I wish he was my friend like them",charlie wish friend like,0.8126,0.06969582,22,5,2025-01-29 14:23:25,2025-01-29
7464939375193787653,هو حد ينسى تشارلي😭😭,12300,ar,Is there anyone who can forget Charlie?,anyone forget charlie,-0.2263,-0.18639562,4,0,2025-02-03 19:41:04,2025-02-03
7464939375193787653,هذا اسمه تشارلي اااه ذكريات لاتعوض,12300,ar,"His name is Charlie. Oh, unforgettable memories.",name charlie oh unforgettable memories,0.0,0.36048222,3,1,2025-02-04 19:21:44,2025-02-04
7464939375193787653,تشارلي,12300,ar,Charlie,charlie,0.0,0.014964342,29,3,2025-01-28 22:22:13,2025-01-28
7464939375193787653,ابو شنب,12300,ar,Abu Shanab,abu shanab,0.0,-0.05693209,7,3,2025-01-30 18:46:18,2025-01-30
7464939375193787653,تشارلي من الدببا الثلاثه,12300,ar,Charlie from the three bears,charlie three bears,0.0,0.0795321,4,1,2025-02-03 02:39:51,2025-02-03
7464939375193787653,تشارلي بالدببه الثلاثة 🥹🤎🤍🖤,12300,ar,Charlie with the three bears 🥹🤎🤍🖤,charlie three bears 🥹🤎🤍 🖤,0.0,0.6277512,18,2,2025-01-29 13:00:53,2025-01-29
7464939375193787653,تشارلي😭من الدببة الثلاث(باندا. شيهاب. قطبي✨,12300,ar,"Charlie 😭 from the three bears (panda, teddy bear, polar bear)",charlie 😭 three bears panda teddy bear polar bear,0.0,0.1748581,1,0,2025-02-10 18:56:05,2025-02-10
7464939375193787653,تشارلي الي وي الدب باندا والدي القطبي والدي شهاب🥺🥺,12300,ar,"Charlie and the bear, my polar bear daddy, my father Shahab🥺🥺",charlie bear polar bear daddy father shahab 🥺 🥺,0.0,0.52416885,2,1,2025-02-05 14:19:27,2025-02-05
7464939375193787653,تشارلي مستحيل انسى,12300,ar,"Charlie, I can't forget",charlie ca nt forget,-0.2263,-0.009864852,16,2,2025-01-28 17:22:23,2025-01-28
7464939375193787653,شلبي,12300,ar,Shalaby,shalaby,0.0,-0.01102218,1,1,2025-02-06 21:44:24,2025-02-06
7464939375193787653,تشارلي من الدببه الثلاثه 😭😭💔💔,12300,ar,Charlie from the three bears 😭😭💔💔,charlie three bears 😭 😭 💔 💔,0.0,-0.7747421,9,0,2025-02-03 09:19:07,2025-02-03
7466137311579770134,واش معناه passeport diplomatico?! واش الفرق بينو و البين الباسبور نورمال,94,ar,What does passport diplomatico mean?! What is the difference between it and a normal passport?,passport diplomatico mean difference normal passport,0.0,-0.07460031,9,5,2025-02-03 20:36:51,2025-02-03
7466137311579770134,في جزائر كيفاش ندير طلب اي شخص يخدم في الحكومة,94,ar,"In Algeria, how do I apply for someone who works in the government?",algeria apply someone works government,0.0,-0.19501919,1,5,2025-02-03 22:17:22,2025-02-03
7466137311579770134,ان شاءالله يا ربي,94,ar,God willing,god willing,0.2732,0.52360934,2,0,2025-02-03 16:45:44,2025-02-03
7466137311579770134,عندي واحد الحمد لله🥰,94,ar,"I have one, thank God",one thank god,0.5574,0.8053114,2,0,2025-02-09 21:39:20,2025-02-09
7466137311579770134,إن شاء الله,94,ar,hopefully,hopefully,0.4019,0.59895974,1,0,2025-02-10 13:19:05,2025-02-10
7466137311579770134,يارب أخرجنا منها سالمين 🥺,94,ar,"God, please get us out of it safely 🥺",god please get us safely 🥺,0.765,0.43193865,4,0,2025-02-03 22:03:56,2025-02-03
7466137311579770134,اه وي,94,ar,"Oh, and",oh,0.0,-0.10847767,1,0,2025-02-05 08:38:01,2025-02-05
7466137311579770134,نشاله ياربي 🤲❤️,94,ar,"I hope so, God willing 🤲❤️",hope god willing 🤲 ❤ ️,0.6124,0.8289923,1,0,2025-02-07 13:56:16,2025-02-07
7466137311579770134,وين راح نلقاوه,94,ar,Where will we find him?,find,0.0,-0.0038739145,1,0,2025-02-04 10:41:17,2025-02-04
7466137311579770134,وي,94,ps,To be,,0.0,0.032138973,1,0,2025-02-01 10:50:34,2025-02-01
7466137311579770134,Il faut avoir le niveau pour mériter le passeport diplomatique,94,fr,You have to have the level to deserve the diplomatic passport,level deserve diplomatic passport,0.0,0.00051784515,29,1,2025-02-04 15:55:41,2025-02-04
7466137311579770134,khasna ghi ✨ VISA ACCEPTÉ ✨,94,fr,khasna ghi ✨ VISA ACCEPTED ✨,khasna ghi ✨ visa accepted ✨,0.2732,0.6693672,76,2,2025-02-03 16:44:52,2025-02-03
7466137311579770134,3ndi hmdlh😀,94,id,3ndi hmdlh😀,3ndi hmdlh 😀,0.0,0.6437318,7,29,2025-02-02 21:34:38,2025-02-02
7466137311579770134,khasna ghi visa bezaf 3lina,94,ms,khasna ghi visa bezaf 3lina,khasna ghi visa bezaf 3lina,0.0,-0.07234156,7,0,2025-02-03 16:46:56,2025-02-03
7466137311579770134,Khasni yji sif w nrawah lbledi 🇹🇳🥹🥹,94,id,Khasni yji sif w nrawah lbledi 🇹🇳🥹🥹,khasni yji sif w nrawah lbledi 🇹 🇳 🥹🥹,0.0,0.0031153113,1,1,2025-02-03 21:46:45,2025-02-03
7466137311579770134,Visa tae 3h berk 😭,94,tr,Visa tae 3h berk 😭,visa tae 3h berk 😭,0.0,-0.33437204,2,0,2025-02-07 18:17:27,2025-02-07
7466137311579770134,votre demande de visa a été accepté 😻😻,94,fr,your visa application has been accepted 😻😻,visa application accepted 😻 😻,0.2732,0.6197192,2,0,2025-02-04 19:00:24,2025-02-04
7466137311579770134,3ndi 🇫🇷,94,ny,3 is 🇫🇷,3 🇫 🇷,0.0,0.062431745,1,0,2025-02-05 19:25:27,2025-02-05
7466137311579770134,Inchallah ❤️,94,fr,Inshallah ❤️,inshallah ❤ ️,0.0,0.6420616,1,0,2025-02-04 22:13:43,2025-02-04
7466137311579770134,Nchllh yarbii,94,tr,Nchllh lover,nchllh lover,0.5859,-0.015831903,1,0,2025-02-04 20:59:34,2025-02-04
7466137311579770134,✨✨ inshalâaah,94,de,✨✨ inshalâaah,✨ ✨ inshalâaah,0.0,0.21830912,1,0,2025-02-03 23:10:57,2025-02-03
7466137311579770134,MMa,94,ig,MMa,mma,0.0,-0.04660614,1,0,2025-01-31 18:03:07,2025-01-31
7466137311579770134,ki lyoum inshllh ❤️,94,tr,I hope so inshallah ❤️,hope inshallah ❤ ️,0.4404,0.80142105,0,0,2025-02-11 01:44:26,2025-02-11
7466137311579770134,🤲🤲🤲,94,un,🤲🤲🤲,🤲 🤲 🤲,0.0,0.114827886,1,0,2025-02-04 22:06:41,2025-02-04
7466137311579770134,@Cindeeee🫦,94,un,@Cindeeee🫦,🫦,0.0,0.01913938,2,1,2025-02-04 11:58:27,2025-02-04
7466137311579770134,@♡𝓁𝒾𝓁𝒾 ♡,94,un,@♡𝓁𝒾𝓁𝒾 ♡,♡ 𝓁𝒾𝓁𝒾 ♡,0.0,0.085715234,2,1,2025-02-03 15:09:18,2025-02-03
7466137311579770134,❤️❤️❤️❤️😫,94,un,❤️❤️❤️❤️😫,❤ ️ ❤ ️ ❤ ️ ❤ ️ 😫,0.0,-0.00597322,1,0,2025-02-07 19:11:25,2025-02-07
7466137311579770134,😭😭😭,94,un,😭😭😭,😭 😭 😭,0.0,-0.43202952,2,0,2025-02-03 16:42:07,2025-02-03
7466137311579770134,🥺🥺🥰,94,un,🥺🥺🥰,🥺 🥺 🥰,0.0,0.9453717,1,0,2025-02-05 16:24:55,2025-02-05
7466137311579770134,😭🔥,94,un,😭🔥,😭 🔥,0.0,0.5114099,1,0,2025-02-05 14:58:07,2025-02-05
7466137311579770134,🥰🥰🥰,94,un,🥰🥰🥰,🥰 🥰 🥰,0.0,0.9634906,1,0,2025-02-05 12:44:27,2025-02-05
7466137311579770134,🥰,94,un,🥰,🥰,0.0,0.8989445,1,0,2025-02-05 01:24:43,2025-02-05
7466137311579770134,♥️♥️,94,un,♥️♥️,♥ ️ ♥ ️,0.0,0.5224499,1,0,2025-02-04 23:07:24,2025-02-04
7466137311579770134,😍😍😍😍,94,un,😍😍😍😍,😍 😍 😍 😍,0.0,0.8893955,1,0,2025-02-04 18:40:24,2025-02-04
7466137311579770134,🤭🤭🤭,94,un,🤭🤭🤭,🤭 🤭 🤭,0.0,-0.26561663,1,0,2025-02-04 11:52:37,2025-02-04
7466137311579770134,@☆Manar☆,94,un,@☆Manar☆,☆ manar ☆,0.0,0.15691295,1,0,2025-02-04 11:15:13,2025-02-04
7466137311579770134,😍😍,94,un,😍😍,😍 😍,0.0,0.8495807,1,0,2025-02-04 00:15:48,2025-02-04
7466137311579770134,@mhd_serine,94,un,@mhd_serine,,0.0,0.032138973,1,0,2025-02-03 23:48:11,2025-02-03
7466137311579770134,❤️❤️❤️❤️,94,un,❤️❤️❤️❤️,❤ ️ ❤ ️ ❤ ️ ❤ ️,0.0,0.1496187,1,0,2025-02-03 22:13:51,2025-02-03
7466137311579770134,🥰🥰🥰,94,un,🥰🥰🥰,🥰 🥰 🥰,0.0,0.9634906,1,0,2025-02-03 22:06:59,2025-02-03
7454721743156972846,aquí los fiel a tigre blanco,2813,es,Here the faithful to the white tiger,faithful white tiger,0.4404,0.026317816,668,16,2025-01-01 04:24:50,2025-01-01
7454721743156972846,es mejor tigre bueno,2813,es,It is better good tiger,better good tiger,0.7003,0.6295241,202,20,2025-01-05 01:18:46,2025-01-05
7454721743156972846,like si mi novia me engaña,2813,es,like if my girlfriend cheats on me,like girlfriend cheats,-0.0772,-0.8430063,1970,17,2024-12-31 23:52:11,2024-12-31
7454721743156972846,Aqui los seguidores fieles de tigre blanco👇,2813,es,Here are the faithful followers of the white tiger👇,faithful followers white tiger 👇,0.4404,0.22230726,117,12,2025-01-02 09:35:22,2025-01-02
7454721743156972846,lo hece ver tan fácil 🫠,2813,es,You make it look so easy 🫠,make look easy 🫠,0.4404,0.67226523,794,3,2025-01-06 04:28:39,2025-01-06
7454721743156972846,dejen su huella,2813,es,leave your mark,leave mark,-0.0516,-0.07286559,353,31,2024-12-31 23:33:49,2024-12-31
7454721743156972846,el buscador:tigre blanco es golemcito💀💀💀,2813,es,the search engine:white tiger is golemcito💀💀💀,search enginewhite tiger golemcito 💀 💀 💀,0.0,-0.5462719,56,4,2025-01-19 17:58:13,2025-01-19
7454721743156972846,"(•-•)
/>🍫 tengo 10 mil chocolates quieres uno ?",2813,es,"(•-•)
/>🍫 I have 10 thousand chocolates, do you want one?",•• 🍫 10 thousand chocolates want one,0.0772,0.35849756,188,17,2025-01-03 01:04:49,2025-01-03
7454721743156972846,tigre blanco le tiro a yizaro,2813,es,White Tiger shot Yizaro,white tiger shot yizaro,0.0,-0.14216936,43,12,2024-12-31 23:53:57,2024-12-31
7454721743156972846,🗣 tigre blanco regalame el pase 🗣,2813,es,🗣 White tiger give me the pass 🗣,🗣 white tiger give pass 🗣,0.0,-0.022937097,18,4,2025-01-15 17:51:33,2025-01-15
7454721743156972846,alguien del 2025,2813,es,someone from 2025,someone 2025,0.0,-0.05871263,165,6,2025-01-01 07:16:31,2025-01-01
7454721743156972846,"اعماقِوجو"":يد دا قسم اي ڍير ٿي ڳئين دي محبت دا اظهار ڪرين مينون بهون ٿي ڳئي هن اينغنالاينهن امحبت به آ
●━━━━━━─────── ⇆
◁ㅤ❚❚ dale like pa q suene💀",2813,sd,"""I swear by God, I sing a song of love, I sing this song of love, I sing this song of love too
●━━━━━━────── ⇆
◁ㅤ❚❚ dale like pa q suene💀",swear god sing song love sing song love sing song love ● ━ ━ ━ ━ ━ ━ ─ ─ ─ ─ ─ ─ ⇆ ◁ㅤ ❚ ❚ dale like pa q suene 💀,0.9517,0.6638876,119,4,2025-01-09 02:28:04,2025-01-09
7454721743156972846,Tigre blanco tigre blanco regalame el pase bro!🗣🗣🗣,2813,es,White tiger white tiger give me the pass bro!🗣🗣🗣,white tiger white tiger give pass bro 🗣 🗣 🗣,0.0,0.01781515,13,3,2025-01-19 02:36:17,2025-01-19
7454721743156972846,porqué siempre los jugadores se quedan quietos,2813,es,why do players always stay still,players always stay still,0.0,0.048279077,119,7,2025-01-02 17:10:44,2025-01-02
